city,house_title,house_type,price,owner_name,no_of_reviews,rating,url,no_of_guest,house_size,no_of_beds,no_of_baths,rooms,beds,bath
Big Bear Mountain Resorts,"Steps to Snow Summit ,Sparkling Spa, Game Room, BBQ, Log Fireplace.",Casa entera,2413.0,Mario & Ivette,134,5.0,https://www.airbnb.mx/rooms/2431950?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '3 recámaras', '5 camas', '3 baños',3.0,5.0,3.0
Big Bear Mountain Resorts,Summit Ski and Ride : At the Base Snow Summit!,Condominio completo,1718.0,Destination Big Bear,67,4.5,https://www.airbnb.mx/rooms/6693335?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño completo y uno de tocador',2.0,3.0,1.0
Big Bear Mountain Resorts,SKI/IN-SKI/OUT: Large & Spacious + GAME ROOM + Spa,Casa entera,4807.0,Bonnie,122,5.0,https://www.airbnb.mx/rooms/14948466?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,14.0, '3 recámaras', '10 camas', '2 baños',3.0,10.0,2.0
Big Bear Mountain Resorts,Mancave - Steps to Summit. Huge Game Room. Minutes to Lake and Village. Fun for the entire family.,Casa entera,2876.0,Mario & Ivette,190,5.0,https://www.airbnb.mx/rooms/1722392?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '4 recámaras', '5 camas', '2 baños',4.0,5.0,2.0
Big Bear Mountain Resorts,Wintersets Inn: Lux! Snow Summit! Billards! Spa!,Casa entera,5000.0,Destination Big Bear,13,4.0,https://www.airbnb.mx/rooms/29855669?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,13.0, '4 recámaras', '7 camas', '3 baños',4.0,7.0,3.0
Big Bear Mountain Resorts,Ski in ski out Big Bear Cozy cabin,Casa adosada completa,2336.0,Rochelle,35,5.0,https://www.airbnb.mx/rooms/22267003?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños'],2.0,4.0,2.0
Big Bear Mountain Resorts,"Clean and Cozy Cabin, 5min walk to Snow Summit!",Cabaña entera,2896.0,Anashe,16,5.0,https://www.airbnb.mx/rooms/28910413?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '2 recámaras', '7 camas', '2 baños',2.0,7.0,2.0
Big Bear Mountain Resorts,Walk to the Village and Snow Summit Ski Slope,Cabaña entera,3764.0,Kurtis,21,5.0,https://www.airbnb.mx/rooms/27335513?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,Big Bear Lake - Mountain Retreat Cabin - HOT Tub,Casa entera,3209.0,Hung,25,5.0,https://www.airbnb.mx/rooms/28111284?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,9.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear Mountain Resorts,"Walk to Summit. Spa, BBQ, Fireplace, Close to Lake and Village.Plenty of beds.",Casa entera,2896.0,Mario & Ivette,26,5.0,https://www.airbnb.mx/rooms/30530093?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '3 recámaras', '7 camas', '3 baños',3.0,7.0,3.0
Big Bear Mountain Resorts,Modern condo by skiing and lake w/ well-equipped kitchen & entertainment,Casa entera,2625.0,Vacasa California,17,4.5,https://www.airbnb.mx/rooms/26150094?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '6 camas', '2 baños completos y uno de tocador',3.0,6.0,2.0
Big Bear Mountain Resorts,Summit Enchantment: Near Snow Summit! Pool Table!,Cabaña entera,2992.0,Destination Big Bear,35,4.5,https://www.airbnb.mx/rooms/7107497?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '4 recámaras', '6 camas', '2 baños',4.0,6.0,2.0
Big Bear Mountain Resorts,Adventure Point: Base of Snow Summit! Luxury! BBQ!,Condominio completo,3263.0,Destination Big Bear,37,4.5,https://www.airbnb.mx/rooms/15510721?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '3 recámaras', '8 camas', '2 baños completos y uno de tocador',3.0,8.0,2.0
Big Bear Mountain Resorts,Pet Friendly Log Style Cabin! WiFi! & Fenced Yard,Cabaña entera,2471.0,Big Bear Getaway Cabins & Vacation,7,4.5,https://www.airbnb.mx/rooms/21883183?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,7.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear Mountain Resorts,NEW LISTING! Cozy family home with wraparound deck - close to Snow Summit,Casa entera,2317.0,Vacasa California,7,5.0,https://www.airbnb.mx/rooms/27719521?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,9.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear Mountain Resorts,Tomahawk-Free 2 hour Bike/Kayak Rental!,Casa entera,2896.0,Cool Cabin,3,5.0,https://www.airbnb.mx/rooms/21326238?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear Mountain Resorts,Perfect Location!!! Snow Summit Walk w/Spa & Deck,Cabaña entera,2876.0,Mikal,33,5.0,https://www.airbnb.mx/rooms/2988991?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,"Log Cabin by Summit! HotTub, Game Room & Pets OK!",Cabaña entera,3108.0,Big Bear Getaway Cabins & Vacation,13,4.5,https://www.airbnb.mx/rooms/17402912?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,7.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear Mountain Resorts,*MOOSE CREEK CHALET~CENTRAL RESORT LOCATION~Pool Table~Hot Tub~,Casa entera,5290.0,Big Bear Vacations,4,4.5,https://www.airbnb.mx/rooms/30145546?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '4 recámaras', '4 camas', '2 baños',4.0,4.0,2.0
Big Bear Mountain Resorts,Snow Summit Ski Condo. Walk to the slopes. Unit 41,Casa adosada completa,2027.0,Christine,65,5.0,https://www.airbnb.mx/rooms/6061783?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '1 baño completo y uno de tocador',2.0,4.0,1.0
Big Bear Mountain Resorts,Large Family Fun Cabin! Walk to Summit in Minutes!,Casa de campo completa,2413.0,Castle Rock Rentals,39,5.0,https://www.airbnb.mx/rooms/17591943?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,14.0, '4 recámaras', '9 camas', '3 baños completos y uno de tocador',4.0,9.0,3.0
Big Bear Mountain Resorts,La Vie Boheme: Luxury! Walk to Snow Summit! Spa!,Cabaña entera,4807.0,Destination Big Bear,16,5.0,https://www.airbnb.mx/rooms/21439478?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,*SUMMIT VELLUCCI~BUDGET FRIENDLY BASIC RESORT CONDO~Essentials~,Departamento entero,2664.0,Big Bear Vacations,,,https://www.airbnb.mx/rooms/30145603?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,Maple Bear: Walk to Snow Summit! Spa! Pool Table!,Cabaña entera,3842.0,Destination Big Bear,37,4.5,https://www.airbnb.mx/rooms/15630911?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,9.0, '4 recámaras', '7 camas', '3 baños completos y uno de tocador',4.0,7.0,3.0
Big Bear Mountain Resorts,Dog-friendly getaway w/ a full kitchen & a wood-burning fireplace,Casa adosada completa,3282.0,Vacasa California,,,https://www.airbnb.mx/rooms/36563169?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '3 recámaras', '7 camas', '2 baños',3.0,7.0,2.0
Big Bear Mountain Resorts,Oakwood Escape Condo,Condominio completo,1477.0,Cool Cabin,2,,https://www.airbnb.mx/rooms/30057265?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear Mountain Resorts,| The Summit Blvd Cabin |,Cabaña entera,2683.0,Maston,44,5.0,https://www.airbnb.mx/rooms/16666349?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,Hawks Nest: Near Snow Summit! Game Room! Hot Tub!,Cabaña entera,2876.0,Destination Big Bear,29,5.0,https://www.airbnb.mx/rooms/6673353?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear Mountain Resorts,"4BR by Summit! Game Room, Hot Tub & Dog Friendly!",Cabaña entera,4247.0,Big Bear Getaway Cabins & Vacation,15,5.0,https://www.airbnb.mx/rooms/17402813?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '4 recámaras', '10 camas', '4 baños',4.0,10.0,4.0
Big Bear Mountain Resorts,NEW!! Big Bear Lair at Snow Summit base!,Casa adosada completa,2027.0,Kathee,3,5.0,https://www.airbnb.mx/rooms/32171572?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,Brand New Lodge by slopes. Hot tub and Pool table,Cabaña entera,8205.0,Kevin,,,https://www.airbnb.mx/rooms/34228566?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '4 recámaras', '5 camas', '3 baños completos y uno de tocador',4.0,5.0,3.0
Big Bear Mountain Resorts,Summit Getaway-Free 2 hour Bike/Kayak Rental!,Condominio completo,1641.0,Cool Cabin,2,,https://www.airbnb.mx/rooms/18565296?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear Mountain Resorts,"Family-friendly cabin with wood fireplace, deck, charcoal grill, and more!",Casa entera,3436.0,Vacasa California,19,5.0,https://www.airbnb.mx/rooms/20616515?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '5 recámaras', '7 camas', '2 baños completos y uno de tocador',5.0,7.0,2.0
Big Bear Mountain Resorts,"Zan's Retreat, walk to slopes with spa!",Casa entera,3243.0,Lewis,3,4.5,https://www.airbnb.mx/rooms/24989883?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '4 recámaras', '4 camas', '3 baños',4.0,4.0,3.0
Big Bear Mountain Resorts,*SKI HAUS CONDO~PRIME RESORT LOCATION~Hot Tub~Walk To Bike/Ski Park~,Departamento entero,2819.0,Big Bear Vacations,17,4.5,https://www.airbnb.mx/rooms/14124255?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño completo y uno de tocador',2.0,3.0,1.0
Big Bear Mountain Resorts,"Real Log Cabin/Great Location/Pool Table, Pets Ok",Cabaña entera,6274.0,Dionne,1,,https://www.airbnb.mx/rooms/31626231?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,At Base of Snow Summit Lifts. Easy,Casa adosada completa,2008.0,Lisa,78,4.5,https://www.airbnb.mx/rooms/9917163?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,7.0, '2 recámaras', '5 camas', '2 baños',2.0,5.0,2.0
Big Bear Mountain Resorts,4 Minute Walk to Snow Summit,Casa adosada completa,2413.0,Jeff,43,5.0,https://www.airbnb.mx/rooms/22173403?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Big Bear Mountain Resorts,NEW! Summit Ski Shack: Located Right at the Base of Snow Summit Resort/Bike Park!,Cabaña entera,3050.0,Rs,2,,https://www.airbnb.mx/rooms/26869243?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,"Whole Cabin, Spa 3 min from lifts, lake & village!",Cabaña entera,2490.0,Edward And Yvette,56,5.0,https://www.airbnb.mx/rooms/21153220?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,5.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Big Bear Mountain Resorts,Running Bear: Luxury! Spa! Yard!,Cabaña entera,5772.0,Destination Big Bear,22,4.5,https://www.airbnb.mx/rooms/7109308?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,13.0, '5 recámaras', '8 camas', '2 baños completos y uno de tocador',5.0,8.0,2.0
Big Bear Mountain Resorts,"5BR By Summit! Hot Tub, Game Tables & Dogs OK!",Cabaña entera,6853.0,Big Bear Getaway Cabins & Vacation,8,5.0,https://www.airbnb.mx/rooms/27703492?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,15.0, '5 recámaras', '10 camas', '3 baños completos y uno de tocador',5.0,10.0,3.0
Big Bear Mountain Resorts,Crestwood Manor: Near Summit! Spa!,Cabaña entera,3842.0,Destination Big Bear,28,4.0,https://www.airbnb.mx/rooms/6278946?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,13.0, '5 recámaras', '11 camas', '4 baños',5.0,11.0,4.0
Big Bear Mountain Resorts,Snow Summit Dreams! Spa + game room/pool table,Casa entera,3958.0,Kevin,46,4.5,https://www.airbnb.mx/rooms/2760821?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,11.0, '4 recámaras', '6 camas', '2 baños completos y uno de tocador',4.0,6.0,2.0
Big Bear Mountain Resorts,"Huge 4+2 + loft, walk to Summit",Casa entera,2876.0,Mike,108,5.0,https://www.airbnb.mx/rooms/1428379?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '4 recámaras', '7 camas', '2 baños',4.0,7.0,2.0
Big Bear Mountain Resorts,*SNOW SUMMIT TOWNHOME~Ski Resort/Bike Park Modern Condo~Walk To Lifts~,Departamento entero,2799.0,Big Bear Vacations,,,https://www.airbnb.mx/rooms/35940319?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '2 baños completos y uno de tocador',2.0,3.0,2.0
Big Bear Mountain Resorts,*SKI TIME GETAWAY~FURNISHED RESORT CONDO WITH LOFT/FOOSBALL~Kitchen/Dining Essen,Departamento entero,3571.0,Big Bear Vacations,1,,https://www.airbnb.mx/rooms/33493771?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,"Convenient and easy basecamp home, close to skiing and aquatic activities!",Casa adosada completa,1737.0,Vacasa California,8,4.5,https://www.airbnb.mx/rooms/16871326?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear Mountain Resorts,"NEW LISTING! Comfortable condo w/ private deck, full kitchen, and foosball table",Condominio completo,2876.0,Vacasa California,3,4.5,https://www.airbnb.mx/rooms/27476259?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño completo y uno de tocador',2.0,3.0,1.0
Big Bear Mountain Resorts,Chalet Summit! 8 Master Suites! Spa,Casa entera,8494.0,Kevin,37,4.0,https://www.airbnb.mx/rooms/5318411?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,16.0, '9 recámaras', '16 camas', '9,9.0,16.0,9.0
Big Bear Mountain Resorts,Dog-friendly mountain home w/ a private hot tub & outdoor pool table,Casa entera,2992.0,Vacasa California,9,4.5,https://www.airbnb.mx/rooms/23363728?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '3 camas', '2 baños',3.0,3.0,2.0
Big Bear Mountain Resorts,"Snow Summit 3 BD, Private Spa. 5 min walk to lifts",Casa de campo completa,2606.0,Christine,83,5.0,https://www.airbnb.mx/rooms/6055454?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,SLOPE VIEW/BASE CAMP 4bed/4bath Chalet at Big Bear,Casa de campo completa,4826.0,Loren,8,5.0,https://www.airbnb.mx/rooms/31296794?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '4 recámaras', '7 camas', '4 baños',4.0,7.0,4.0
Big Bear Mountain Resorts,BACKS TO HIKING TRAILS w/ SPA/Pool Table/Sauna,Casa entera,7239.0,Dionne,76,4.5,https://www.airbnb.mx/rooms/5696718?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '3 recámaras', '4 camas', '3 baños',3.0,4.0,3.0
Big Bear Mountain Resorts,"Snow Summit Luxury,New Hot Tub & AC! Dogs Welcome",Casa entera,4826.0,Jorge,96,5.0,https://www.airbnb.mx/rooms/12271204?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '6 camas', '2 baños completos y uno de tocador',3.0,6.0,2.0
Big Bear Mountain Resorts,Three Bear's Den - Free 2 hour Bike/Kayak Rental!,Casa entera,2896.0,Cool Cabin,,,https://www.airbnb.mx/rooms/18566771?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños completos y uno de tocador',3.0,4.0,2.0
Big Bear Mountain Resorts,*NUTTY BEAR ESCAPE~TWO STORY EQUIPPED RESORT CONDO~,Departamento entero,3900.0,Big Bear Vacations,,,https://www.airbnb.mx/rooms/30145643?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear Mountain Resorts,*NUT HOUSE~FRESH & CLEAN RESORT GAMBREL CABIN~Great Deck~BBQ,Casa entera,2664.0,Big Bear Vacations,6,4.5,https://www.airbnb.mx/rooms/30145583?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '8 camas', '2 baños',3.0,8.0,2.0
Big Bear Mountain Resorts,Ski In & Ski Out at Snow Summit! 2.5 Bed 2 Bath,Casa adosada completa,2683.0,Dave,16,5.0,https://www.airbnb.mx/rooms/21117462?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '2 camas', '2 baños',2.0,2.0,2.0
Big Bear Mountain Resorts,NEW LISTING! Charming home w/ full kitchen & wood stove - minutes to ski slopes!,Cabaña entera,2606.0,Vacasa California,3,5.0,https://www.airbnb.mx/rooms/30998195?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,Cozy Big Bear Lake cabin. Snow Summit & Village,Cabaña entera,2857.0,Tana,42,5.0,https://www.airbnb.mx/rooms/16259330?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,Evergreen Lodge,Casa entera,4749.0,Maria,,,https://www.airbnb.mx/rooms/36794167?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,10.0, '4 recámaras', '8 camas', '3 baños',4.0,8.0,3.0
Big Bear Mountain Resorts,Walk to Ski Slopes! Mountain Luxury 2 bed/2 bath,Casa adosada completa,2124.0,Mauray,27,5.0,https://www.airbnb.mx/rooms/17516745?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Big Bear Mountain Resorts,SUITE SUMMIT - CRAWL TO SNOW SUMMIT! CLOSE TO MOUNTAIN BIKING AND LAKE,Cabaña entera,3770.0,WowRentals,3,5.0,https://www.airbnb.mx/rooms/20945622?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,The Cozy Cubby: Spa! Foosball! Ping Pong! WiFi!,Cabaña entera,3958.0,Destination Big Bear,45,5.0,https://www.airbnb.mx/rooms/21753106?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '1 cama', '2 baños',3.0,1.0,2.0
Big Bear Mountain Resorts,"NEW LISTING! Rustic, dog-friendly cabin w/deck & grill, walk to Snow Summit",Cabaña entera,2587.0,Vacasa California,9,4.5,https://www.airbnb.mx/rooms/30401308?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '5 camas', '2 baños',2.0,5.0,2.0
Big Bear Mountain Resorts,Liberty Summit Chalet-Free Bike/Kayak Rental!,Casa adosada completa,1641.0,Cool Cabin,2,,https://www.airbnb.mx/rooms/18565424?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,"Putting Green, Bball Court, Vball Court, Hot Tub,",Casa entera,11486.0,George,53,5.0,https://www.airbnb.mx/rooms/24971684?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,16.0, '6 recámaras', '11 camas', '4,6.0,11.0,4.0
Big Bear Mountain Resorts,*POPKO'S PLACE~SNOW SUMMIT SINGLE LEVEL RETREAT~Walk to Bike/Ski,Casa entera,2664.0,Big Bear Vacations,3,4.5,https://www.airbnb.mx/rooms/14124182?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '3 camas', '1 baño',3.0,3.0,1.0
Big Bear Mountain Resorts,McWhinney Summit Cabin - 2 hour Bike/Kayak Rental!,Casa entera,2413.0,Cool Cabin,,,https://www.airbnb.mx/rooms/32980363?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '4 recámaras', '4 camas', '2 baños',4.0,4.0,2.0
Big Bear Mountain Resorts,A SNOWMASS HAVEN - Walk to LAKE,Casa entera,6178.0,Tammy,10,5.0,https://www.airbnb.mx/rooms/20184755?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '3 recámaras', '6 camas', '2 baños',3.0,6.0,2.0
Big Bear Mountain Resorts,Our Little Retreat -Free 2 hour Bike/Kayak Rental!,Casa entera,9652.0,Cool Cabin,,,https://www.airbnb.mx/rooms/35907905?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,4.0, '2 recámaras', '2 camas', '2 baños',2.0,2.0,2.0
Big Bear Mountain Resorts,SLOPE VIEW/BASE CAMP - 2 bed/2 bath at Snow Summit,Casa de campo completa,2876.0,Loren,8,5.0,https://www.airbnb.mx/rooms/31298494?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Big Bear Mountain Resorts,*GOLDEN BEAR LODGE~CENTRAL MODERN RETREAT~Private Hot Tub~Pool Table,Casa entera,5907.0,Big Bear Vacations,1,,https://www.airbnb.mx/rooms/30063953?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,SUMMIT CHALET - close to LAKE & VILLAGE,Casa entera,4459.0,Tammy,10,4.5,https://www.airbnb.mx/rooms/20184756?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,11.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,*PRIME PINES~RESORT CENTRAL LOCATION~Game Room Garage~,Casa entera,3571.0,Big Bear Vacations,2,,https://www.airbnb.mx/rooms/30145541?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '3 recámaras', '3 camas', '2 baños',3.0,3.0,2.0
Big Bear Mountain Resorts,5 Star Snow Summit Cabin! Hot tub and Pool Table!,Cabaña entera,3764.0,Kevin,15,3.5,https://www.airbnb.mx/rooms/2514507?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,9.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,Ski/Bike Escape/ Walk to Resort!!,Casa adosada completa,2992.0,Clifford,58,5.0,https://www.airbnb.mx/rooms/2960068?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,6.0, '2 recámaras', '5 camas', '2 baños',2.0,5.0,2.0
Big Bear Mountain Resorts,Spa and Pool Table at beautiful Tamarack Lodge!,Casa entera,4826.0,Kevin,17,4.5,https://www.airbnb.mx/rooms/4350998?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,11.0, '4 recámaras', '4 camas', '2 baños completos y uno de tocador',4.0,4.0,2.0
Big Bear Mountain Resorts,"CENTRAL LOCATION, BASKETBALL, SPA, HUGE DECK, BBQ",Casa entera,4633.0,Cesar,41,5.0,https://www.airbnb.mx/rooms/21082012?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,12.0, '4 recámaras', '12 camas', '3 baños',4.0,12.0,3.0
Big Bear Mountain Resorts,NEW LISTING! Cozy duplex w/equipped kitchen & free WiFi-walk to Snow Summit!,Casa entera,2625.0,Vacasa California,5,5.0,https://www.airbnb.mx/rooms/26346810?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños completos y uno de tocador',3.0,5.0,2.0
Big Bear Mountain Resorts,*SUMMIT PARADISE~BASE CAMP SKI CABIN~Foosball~Kitchen/Wet Bar~,Casa entera,3900.0,Big Bear Vacations,2,,https://www.airbnb.mx/rooms/30145604?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,*SUMMIT PINES~TRI-LEVEL RESORT CONDO~Hot Tub~,Departamento entero,3571.0,Big Bear Vacations,,,https://www.airbnb.mx/rooms/30145562?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Big Bear Mountain Resorts,BEAR PAUSE - WREN CHALET - Walk to LAKE.,Cabaña entera,3320.0,Tammy,5,4.5,https://www.airbnb.mx/rooms/20184725?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Big Bear Mountain Resorts,Big Bear ultimate comfort Snow Lake Resort Lodge!,Condominio completo,2490.0,Smita,2,,https://www.airbnb.mx/rooms/31994068?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '2 baños',1.0,2.0,2.0
Big Bear Mountain Resorts,Spa and pool table at Pine Lodge! Snow Summit!,Casa entera,3388.0,Kevin,23,4.5,https://www.airbnb.mx/rooms/4604890?location=Big%20Bear%20Mountain%20Resorts&previous_page_section_name=1000,8.0, '3 recámaras', '3 camas', '2 baños',3.0,3.0,2.0
