city,house_title,house_type,price,owner_name,no_of_reviews,rating,url,no_of_guest,house_size,no_of_beds,no_of_baths,rooms,beds,bath
Purgatory Resort,Premier Building at Purgatory - Ski in/Ski Out,Departamento entero,3149.0,Premier Vacation Rentals,2,,https://www.airbnb.mx/rooms/20724319?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Affordable Luxury Ski in/Ski Out Condo - Awesome Views,Casa adosada completa,3341.0,Premier Vacation Rentals,2,,https://www.airbnb.mx/rooms/16252855?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '5 camas', '3 baños',4.0,5.0,3.0
Purgatory Resort,Affordable AngelHaus Condo at Purgatory,Condominio completo,480.0,Chris,3,3.0,https://www.airbnb.mx/rooms/20633064?location=Purgatory%20Resort&previous_page_section_name=1000,5.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC F-2,Condominio completo,3457.0,Chris,,,https://www.airbnb.mx/rooms/29801050?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '5 camas', '2 baños',2.0,5.0,2.0
Purgatory Resort,Affordable Ski in/Ski Out Condo - Awesome Views,Departamento entero,3476.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/16252852?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '5 camas', '4 baños',4.0,5.0,4.0
Purgatory Resort,Durango Resort Condo PTH127,Condominio completo,2765.0,Vacation Accommodations,4,4.0,https://www.airbnb.mx/rooms/17433111?location=Purgatory%20Resort&previous_page_section_name=1000,4.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Purgatory Resort,"Luxury Home Across from Purg - Great Views, Deck - Free Ski Shuttle",Casa entera,6088.0,Premier Vacation Rentals,1,,https://www.airbnb.mx/rooms/21407861?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '5 camas', '5 baños',4.0,5.0,5.0
Purgatory Resort,Luxury Durango Mountain Resort,Casa adosada completa,6241.0,Marianne,6,5.0,https://www.airbnb.mx/rooms/8149402?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '3 baños',3.0,4.0,3.0
Purgatory Resort,4th Floor Studio - Vews - Deck - Ski in/Ski Out - Affordable,Departamento entero,1440.0,Premier Vacation Rentals,6,4.5,https://www.airbnb.mx/rooms/16253088?location=Purgatory%20Resort&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC C-1,Condominio completo,2977.0,Chris,4,5.0,https://www.airbnb.mx/rooms/29778611?location=Purgatory%20Resort&previous_page_section_name=1000,7.0, '2 recámaras', '6 camas', '2 baños',2.0,6.0,2.0
Purgatory Resort,Top Floor Penthouse - Ski In/Out - Private Hot Tub and Sauna,Departamento entero,4014.0,Premier Vacation Rentals,1,,https://www.airbnb.mx/rooms/23141216?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '3 baños',3.0,4.0,3.0
Purgatory Resort,"Modern townhouse w/ shared pool, ski & mountain views - walk to slopes!",Condominio completo,3437.0,Vacasa Colorado,6,5.0,https://www.airbnb.mx/rooms/19324422?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '5 camas', '2 baños',2.0,5.0,2.0
Purgatory Resort,New Luxury Condo Steps to Lifts - Professionally Decorated,Departamento entero,3111.0,Premier Vacation Rentals,4,4.0,https://www.airbnb.mx/rooms/16253041?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Purgatory Resort,Luxury Condo by Main Plaza - Walk to Slopes - Gas Grill,Departamento entero,3111.0,Premier Vacation Rentals,2,,https://www.airbnb.mx/rooms/16252842?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '3 baños',3.0,4.0,3.0
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC D-2,Condominio completo,2977.0,Chris,1,,https://www.airbnb.mx/rooms/29800546?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,"Skier's dream w/ski-in/out access, hot tub, pool, & more!",Condominio completo,2573.0,Vacasa Colorado,4,4.0,https://www.airbnb.mx/rooms/16887651?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Blackbear Cabin in Purgatory Ski resort,Casa adosada completa,3841.0,Siri,3,,https://www.airbnb.mx/rooms/16270886?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños completos y uno de tocador',3.0,5.0,2.0
Purgatory Resort,Studio Condo Walk to Ski Lift P104,Condominio completo,2592.0,Vacation Accommodations,2,,https://www.airbnb.mx/rooms/17400071?location=Purgatory%20Resort&previous_page_section_name=1000,3.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Purgatory Resort,True Ski in/Ski Out - Just Remodeled - Amazing Views,Departamento entero,3303.0,Premier Vacation Rentals,2,,https://www.airbnb.mx/rooms/16252859?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Purgatory Resort,Super Affordable Ski in/Ski Out Condo,Departamento entero,2496.0,Premier Vacation Rentals,3,4.5,https://www.airbnb.mx/rooms/16253034?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,2 BR Condo Purgatory Durango PTH101,Condominio completo,3188.0,Vacation Accommodations,2,,https://www.airbnb.mx/rooms/16203513?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Cozy mountain condo w/ views & shared hot tub - walk to the slopes!,Condominio completo,1978.0,Vacasa Colorado,4,3.5,https://www.airbnb.mx/rooms/19324425?location=Purgatory%20Resort&previous_page_section_name=1000,5.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Ski/In - Ski/Out at Purgatory Ski Area TVC F-1,Condominio completo,2977.0,Chris,2,,https://www.airbnb.mx/rooms/29485632?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC E-1,Condominio completo,3457.0,Chris,2,,https://www.airbnb.mx/rooms/29543148?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '6 camas', '2 baños',2.0,6.0,2.0
Purgatory Resort,Ski/In-ski/Out @ Purgatory Ski Area TVC G-2,Condominio completo,3457.0,Chris,,,https://www.airbnb.mx/rooms/29803152?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Luxury Condo Steps to Lifts - Corner Unit - Great Views - Large Deck,Departamento entero,3111.0,Premier Vacation Rentals,1,,https://www.airbnb.mx/rooms/16253007?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Purgatory Lodge Ski In Ski Out 3 Bed/3 Bath Condo,Condominio completo,3937.0,Theresa,1,,https://www.airbnb.mx/rooms/28032397?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '3 baños',3.0,4.0,3.0
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC B-2,Condominio completo,3073.0,Chris,1,,https://www.airbnb.mx/rooms/29803714?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,"Cozy, affordable condo with shared hot tub at Purgatory Ski Resort",Condominio completo,2074.0,Vacasa Colorado,1,,https://www.airbnb.mx/rooms/16880726?location=Purgatory%20Resort&previous_page_section_name=1000,2.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Purgatory Resort,Luxury Condo by Main Plaza - Walk to Slopes - Amazing Views,Departamento entero,4551.0,Premier Vacation Rentals,1,,https://www.airbnb.mx/rooms/35193968?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '6 camas', '4 baños',4.0,6.0,4.0
Purgatory Resort,"Ski-in/Ski-out alpine condo, with mountain views & prime location",Condominio completo,3841.0,Vacasa Colorado,1,,https://www.airbnb.mx/rooms/16887660?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '4 recámaras', '5 camas', '2 baños completos y uno de tocador',4.0,5.0,2.0
Purgatory Resort,The Cantilever Lodge - Purgatory’s Finest Luxury Home,Casa entera,9448.0,Premier Vacation Rentals,4,5.0,https://www.airbnb.mx/rooms/17749663?location=Purgatory%20Resort&previous_page_section_name=1000,12.0, '6 recámaras', '7 camas', '4 baños',6.0,7.0,4.0
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC G-1,Condominio completo,3457.0,Chris,2,,https://www.airbnb.mx/rooms/29780808?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC D-1,Condominio completo,3457.0,Chris,4,5.0,https://www.airbnb.mx/rooms/29776052?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Luxury Townhome - Ski in/Ski Out - Best Location,Casa adosada completa,4628.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/29054356?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '5 camas', '5 baños',4.0,5.0,5.0
Purgatory Resort,"Great location, skiing just steps away. Enjoy the ultimate luxury accomodations!",Casa adosada completa,4302.0,Durango Colorado,3,4.5,https://www.airbnb.mx/rooms/15999842?location=Purgatory%20Resort&previous_page_section_name=1000,7.0, '3 recámaras', '4 camas', '3 baños',3.0,4.0,3.0
Purgatory Resort,Ski In Ski Out Two Bedroom Condo at Purgatory B8,Condominio completo,3745.0,Vacation Accommodations,1,,https://www.airbnb.mx/rooms/19505270?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '3 baños',2.0,3.0,3.0
Purgatory Resort,Purgatory Resort Two-Bedroom Condo Sleeps Seven,Condominio completo,3591.0,Vacation Accommodations,4,4.0,https://www.airbnb.mx/rooms/19387305?location=Purgatory%20Resort&previous_page_section_name=1000,7.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Two Bedroom Condo Walk to Ski Lift PTH 112,Condominio completo,3361.0,Vacation Accommodations,1,,https://www.airbnb.mx/rooms/19843688?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Premier Building at Purgatory - Views - Ski in/Ski Out - Corner Unit,Departamento entero,5089.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/16253052?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '5 camas', '4 baños',4.0,5.0,4.0
Purgatory Resort,"This IS the location on the mountain! Stunning 4-bedroom, 3.5 bath condo",Condominio completo,5281.0,Durango Colorado,1,,https://www.airbnb.mx/rooms/23147973?location=Purgatory%20Resort&previous_page_section_name=1000,11.0, '4 recámaras', '5 camas', '3 baños completos y uno de tocador',4.0,5.0,3.0
Purgatory Resort,"Ski-in/ski-out condo w/ mountain views shared pool, hot tubs, & more!",Condominio completo,3783.0,Vacasa Colorado,,,https://www.airbnb.mx/rooms/20083779?location=Purgatory%20Resort&previous_page_section_name=1000,4.0, '3 recámaras', '4 camas', '2 baños',3.0,4.0,2.0
Purgatory Resort,Great Condo Walk to Ski Lift PTH108,Condominio completo,1959.0,Vacation Accommodations,9,4.5,https://www.airbnb.mx/rooms/17432154?location=Purgatory%20Resort&previous_page_section_name=1000,3.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Purgatory Resort,Studio Condo at Purgatory Resort Walk to Ski Lift PTH 114,Condominio completo,1959.0,Vacation Accommodations,16,4.0,https://www.airbnb.mx/rooms/19843971?location=Purgatory%20Resort&previous_page_section_name=1000,3.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Purgatory Resort,"Slope-side Purgatory escape with wood stove, shared hot tub, pool, & more!",Condominio completo,1498.0,Vacasa Colorado,5,5.0,https://www.airbnb.mx/rooms/16887658?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,Completed Remodeled - Large Townhome - Amazing Views - Steps to Lifts,Casa adosada completa,4455.0,Premier Vacation Rentals,2,,https://www.airbnb.mx/rooms/16252828?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '3 recámaras', '5 camas', '4 baños',3.0,5.0,4.0
Purgatory Resort,Luxury Townhome - Ski in/Ski Out - Foosball - Best Location,Casa adosada completa,6222.0,Premier Vacation Rentals,1,,https://www.airbnb.mx/rooms/24081172?location=Purgatory%20Resort&previous_page_section_name=1000,14.0, '5 recámaras', '7 camas', '4 baños',5.0,7.0,4.0
Purgatory Resort,Completely Remodeled Townhome - Ski In/Out - Awesome Views,Casa adosada completa,4724.0,Premier Vacation Rentals,3,5.0,https://www.airbnb.mx/rooms/17511598?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '7 camas', '4 baños',4.0,7.0,4.0
Purgatory Resort,Townhouse Located Right In Purgatory Resort,Condominio completo,4321.0,Erica,4,5.0,https://www.airbnb.mx/rooms/8507445?location=Purgatory%20Resort&previous_page_section_name=1000,11.0, '2 recámaras', '6 camas', '1 baño',2.0,6.0,1.0
Purgatory Resort,Award Winning Home Across from Purgatory - Hot Tub - Free Shuttle,Casa entera,8891.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/16252963?location=Purgatory%20Resort&previous_page_section_name=1000,12.0, '4 recámaras', '7 camas', '4 baños',4.0,7.0,4.0
Purgatory Resort,Purgatory Resort Durango Three BR Ski In Ski Out Condo B20,Condominio completo,4302.0,Vacation Accommodations,4,5.0,https://www.airbnb.mx/rooms/19295660?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '6 camas', '3 baños',2.0,6.0,3.0
Purgatory Resort,Mountain Vista Condo Purgatory A308,Condominio completo,4532.0,Vacation Accommodations,4,5.0,https://www.airbnb.mx/rooms/16349137?location=Purgatory%20Resort&previous_page_section_name=1000,7.0, '3 recámaras', '3 camas', '2 baños',3.0,3.0,2.0
Purgatory Resort,Affordable Condo - Steps to Lifts - Great Views,Departamento entero,2151.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/16253074?location=Purgatory%20Resort&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Purgatory Resort,Ski In Ski Out 2 Bedroom Condo at Purgatory Resort B22,Condominio completo,3745.0,Vacation Accommodations,1,,https://www.airbnb.mx/rooms/19499171?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Ski In Ski Out Two Bedroom Condo at Purgatory B7,Condominio completo,3745.0,Vacation Accommodations,1,,https://www.airbnb.mx/rooms/19505140?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '3 baños',2.0,3.0,3.0
Purgatory Resort,"3,300 Sq Ft Elegant Mountain Retreat. Custom Home with private shuttle to resort",Departamento entero,8488.0,Durango Colorado,,,https://www.airbnb.mx/rooms/15999867?location=Purgatory%20Resort&previous_page_section_name=1000,9.0, '4 recámaras', '5 camas', '4,4.0,5.0,4.0
Purgatory Resort,Ski In Ski Out Two Bedroom Condo at Purgatory B4,Condominio completo,3745.0,Vacation Accommodations,2,,https://www.airbnb.mx/rooms/19505024?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '3 baños',2.0,3.0,3.0
Purgatory Resort,Beautiful Mountain Condo,Condominio completo,3073.0,Alison,7,5.0,https://www.airbnb.mx/rooms/21095958?location=Purgatory%20Resort&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Luxury Ski In Ski Out Townhome,Departamento entero,7893.0,Durango Colorado,1,,https://www.airbnb.mx/rooms/16004152?location=Purgatory%20Resort&previous_page_section_name=1000,14.0, '4 recámaras', '3 camas', '4 baños',4.0,3.0,4.0
Purgatory Resort,Luxury Home Across from Purgatory - Pool Table - Large Deck - Free Shuttle,Casa entera,8200.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/16252974?location=Purgatory%20Resort&previous_page_section_name=1000,11.0, '4 recámaras', '5 camas', '4 baños',4.0,5.0,4.0
Purgatory Resort,A Little Piece of Heaven at Lake Purgatory!,Casa entera,0.0,Durango Colorado,,,https://www.airbnb.mx/rooms/36946933?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '3 baños',3.0,4.0,3.0
Purgatory Resort,Purgatory Resort Home-2 min walk to ski/plaza,Casa entera,6721.0,Debbi,6,5.0,https://www.airbnb.mx/rooms/8327530?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '3 recámaras', '3 camas', '3 baños',3.0,3.0,3.0
Purgatory Resort,Secluded Mountain Home - 1.5 Acres - 1 Mile to Ski - Ping Pong Table,Casa entera,6299.0,Premier Vacation Rentals,9,5.0,https://www.airbnb.mx/rooms/16252980?location=Purgatory%20Resort&previous_page_section_name=1000,15.0, '4 recámaras', '10 camas', '4 baños',4.0,10.0,4.0
Purgatory Resort,Castle Rock Retreat,Casa entera,5031.0,Vacation Accommodations,1,,https://www.airbnb.mx/rooms/29437334?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '3 camas', '3 baños',3.0,3.0,3.0
Purgatory Resort,Mountain Rendezvous Condo,Condominio completo,5108.0,Vacation Accommodations,4,4.5,https://www.airbnb.mx/rooms/15587503?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '3 camas', '2 baños completos y uno de tocador',3.0,3.0,2.0
Purgatory Resort,New Luxury Condo Steps to Lifts - Views - Corner Unit,Departamento entero,4455.0,Premier Vacation Rentals,1,,https://www.airbnb.mx/rooms/18718438?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '6 camas', '3 baños',4.0,6.0,3.0
Purgatory Resort,"Pet Friendly Mountain Cabin - Hot Tub, Pool Table & Foosball",Casa entera,5396.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/35194278?location=Purgatory%20Resort&previous_page_section_name=1000,12.0, '5 recámaras', '7 camas', '3 baños',5.0,7.0,3.0
Purgatory Resort,Brimstone 2 BR B5,Departamento entero,3745.0,Vacation Accommodations,,,https://www.airbnb.mx/rooms/36198363?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '3 recámaras', '3 camas', '3 baños',3.0,3.0,3.0
Purgatory Resort,"Luxury Mountain Home - Fire Pit, Large Deck - 1 Mile to Purgatory",Casa entera,5396.0,Premier Vacation Rentals,2,,https://www.airbnb.mx/rooms/21527033?location=Purgatory%20Resort&previous_page_section_name=1000,11.0, '4 recámaras', '6 camas', '4 baños',4.0,6.0,4.0
Purgatory Resort,Mountain View Luxury Condo,Condominio completo,6068.0,Vacation Accommodations,5,4.5,https://www.airbnb.mx/rooms/15797322?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Purgatory Resort,"Luxury ski-in/ski-out home w/ fireplace, jetted tub, & shared pools/hot tubs",Condominio completo,6222.0,Vacasa Colorado,2,,https://www.airbnb.mx/rooms/16887657?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '4 recámaras', '5 camas', '4 baños',4.0,5.0,4.0
Purgatory Resort,Lake View House near Purgatory Resort,Casa entera,6164.0,Vacation Accommodations,12,4.5,https://www.airbnb.mx/rooms/19843363?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '3 baños',2.0,3.0,3.0
Purgatory Resort,Eagles Nest Mountain Home,Casa entera,8987.0,Vacation Accommodations,9,4.5,https://www.airbnb.mx/rooms/15980898?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '3 recámaras', '4 camas', '2 baños completos y uno de tocador',3.0,4.0,2.0
Purgatory Resort,Cabin over looking Pond - Hot Tub - BBQ - 2 Miles from Purgatory,Casa entera,3706.0,Premier Vacation Rentals,11,4.5,https://www.airbnb.mx/rooms/16841681?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '2 recámaras', '6 camas', '2 baños',2.0,6.0,2.0
Purgatory Resort,Alpine View Luxury Cabin,Casa entera,9890.0,Vacation Accommodations,,,https://www.airbnb.mx/rooms/33042694?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '4 recámaras', '4 camas', '2 baños',4.0,4.0,2.0
Purgatory Resort,Luxury Modern Townhome - Amazing Views - 4th Night Free - Foosball Table,Casa adosada completa,3783.0,Premier Vacation Rentals,1,,https://www.airbnb.mx/rooms/16252916?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '3 recámaras', '5 camas', '3 baños',3.0,5.0,3.0
Purgatory Resort,"McLandski's four star studio, million dollar view.",Condominio completo,3073.0,Terry,1,,https://www.airbnb.mx/rooms/17262855?location=Purgatory%20Resort&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Purgatory Resort,Resort Area Condo at Silverpick,Condominio completo,3188.0,Vacation Accommodations,3,,https://www.airbnb.mx/rooms/18441281?location=Purgatory%20Resort&previous_page_section_name=1000,4.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Purgatory Resort,"Pinnacle 5th Floor at Purgatory Lodge -- Avail. June 21 - July 1, 2019",Casa/depto. entero,5127.0,Premier Vacation Rentals,,,https://www.airbnb.mx/rooms/35194785?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '4 recámaras', '6 camas', '4 baños',4.0,6.0,4.0
Purgatory Resort,"Purgatory Durango Mountain Ski, Bike, Hike, Relax",Condominio completo,3457.0,Owen & Taylor,7,5.0,https://www.airbnb.mx/rooms/19530753?location=Purgatory%20Resort&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,Atmospheric mountain cabin w/ balcony & firepit - 3 miles to Purgatory!,Casa entera,5819.0,Vacasa Colorado,,,https://www.airbnb.mx/rooms/35262176?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '5 camas', '2 baños',3.0,5.0,2.0
Purgatory Resort,Beautiful 2 Bed/2 Bath Condo Steps from Plaza,Casa adosada completa,5281.0,Monette,10,5.0,https://www.airbnb.mx/rooms/23521349?location=Purgatory%20Resort&previous_page_section_name=1000,4.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Purgatory Resort,"Pinecone Cabin, 5 Bd , Sleeps 10, near Purg Skiing",Casa entera,5281.0,Kevin,13,5.0,https://www.airbnb.mx/rooms/24040827?location=Purgatory%20Resort&previous_page_section_name=1000,10.0, '5 recámaras', '6 camas', '2 baños completos y uno de tocador',5.0,6.0,2.0
Purgatory Resort,"Purgatory Developer's Private Penthouse,Ski in/out",Condominio completo,13346.0,David Eric,,,https://www.airbnb.mx/rooms/17681938?location=Purgatory%20Resort&previous_page_section_name=1000,8.0, '3 recámaras', '4 camas', '3 baños completos y uno de tocador',3.0,4.0,3.0
Big Bear,Serenity in the Tree Tops,Cabaña entera,864.0,Jim & Laura,238,5.0,https://www.airbnb.mx/rooms/11820466?location=Big%20Bear&previous_page_section_name=1000,3.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Big Bear,"Stay 7-11!Hot tub,WiFi,grill,no pets allowed!",Cabaña entera,1920.0,Richard And Alex,273,5.0,https://www.airbnb.mx/rooms/3344360?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Unique and Modern A-Frame,Cabaña entera,1114.0,Scott,31,5.0,https://www.airbnb.mx/rooms/32370417?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '4 camas', '1 baño completo y uno de tocador',1.0,4.0,1.0
Big Bear,"*23 ,Cabins4Less- No Fees,Very tiny .Private Cabin",Cabaña entera,749.0,Bear - No Fee Rentals,66,4.5,https://www.airbnb.mx/rooms/22530081?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,"47, No Fees Cabins 4 Less, sleeps 2 Village area",Cabaña entera,941.0,Bear - No Fee Rentals,30,4.5,https://www.airbnb.mx/rooms/27979739?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,"Walk to Slopes! Close to lake, shops,golf,and zoo!",Casa entera,192.0,Austin,40,5.0,https://www.airbnb.mx/rooms/31710654?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Big Bear,"*8, miniature tiny Cabins4Less, no fee cabin,",Cabaña entera,749.0,Bear - No Fee Rentals,9,4.5,https://www.airbnb.mx/rooms/29705802?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,5★ Wyndham Condo NO CLEAN FEES Kitchen BBQ Balcony,Condominio completo,1325.0,Colby,29,5.0,https://www.airbnb.mx/rooms/21657699?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,Very Quiet Family & Pet Friendly Studio Apartment,Departamento entero,960.0,Lanae,69,5.0,https://www.airbnb.mx/rooms/32267397?location=Big%20Bear&previous_page_section_name=1000,6.0, 'estudio', '3 camas', '1 baño',0.5,3.0,1.0
Big Bear,Walk to the Village studio,Cabaña entera,1248.0,Tommy,280,5.0,https://www.airbnb.mx/rooms/20097290?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Big Bear,King Spa Suite #53,Habitación en hotel boutique,1709.0,Rita,99,4.5,https://www.airbnb.mx/rooms/22178939?location=Big%20Bear&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño privado',0.5,1.0,1.0
Big Bear,Romantic and Peaceful Escape with Hot Tub,Cabaña entera,1306.0,Katt,12,5.0,https://www.airbnb.mx/rooms/33101333?location=Big%20Bear&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '1 baño',2.0,3.0,1.0
Big Bear,Big Bear Cabin with spa walking distance to slopes,Cabaña entera,1536.0,Daniel,155,5.0,https://www.airbnb.mx/rooms/23717631?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño completo y uno de tocador',1.0,2.0,1.0
Big Bear,$59 mw! ROMANTIC CABIN w OPENBEAM FIREPLACE GARAGE,Cabaña entera,1095.0,John,227,4.5,https://www.airbnb.mx/rooms/225376?location=Big%20Bear&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
